price,area_sqft,bedrooms,bathrooms,city,location,property_type
66000000.0,2250.0,7,6,Lahore,"Allama Iqbal Town, Lahore",House
155000000.0,9000.0,6,6,Lahore,"DHA Phase 7, DHA Defence",House
22000000.0,1125.0,4,5,Lahore,"Park View City, Lahore",House
44700000.0,1687.5,5,6,Lahore,"Johar Town Phase 2, Johar Town",House
26500000.0,1125.0,4,4,Lahore,"Pak Arab Housing Society, Lahore",House
31000000.0,1125.0,5,6,Lahore,"Lake City Sector M8 - Block B1, Lake City - Sector M-8",House
3750000.0,247.50000000000003,,1,Lahore,"Al-Kabir Town - Phase 2, Al-Kabir Town",Flat
11000000.0,675.0,3,3,Lahore,"Al-Kabir Town - Phase 2, Al-Kabir Town",House
17000000.0,675.0,4,5,Lahore,"Al-Kabir Phase 2 - Ali Block, Al-Kabir Town - Phase 2",House
51500000.0,2250.0,4,5,Lahore,"DHA Phase 6, DHA Defence",House
73500000.0,4500.0,5,7,Lahore,"DHA Phase 7 - Block S, DHA Phase 7",House
29000000.0,1800.0,5,6,Lahore,"Low Cost - Block D, Low Cost Sector",House
65000000.0,4500.0,6,7,Lahore,"Wapda Town, Lahore",House
65000000.0,4500.0,6,7,Lahore,"Valencia Housing Society, Lahore",House
52500000.0,2250.0,5,6,Lahore,"DHA 11 Rahbar Sector 1, DHA 11 Rahbar",House
12900000.0,382.5,,1,Lahore,"Residence 15, Gulberg 3 - Block L",Flat
16800000.0,675.0,,,Lahore,"Damaan City, Multan Road",
24000000.0,1125.0,4,4,Lahore,"Johar Town Phase 1 - Block A, Johar Town Phase 1",House
5200000.0,292.5,1,1,Lahore,"Bahria Town - Sector B, Bahria Town",Flat
6500000.0,405.0,,1,Lahore,"Bahria Town - Nishtar Block, Bahria Town - Sector E",Flat
20500000.0,1125.0,4,4,Lahore,"Park View City, Lahore",House
22000000.0,1125.0,6,6,Lahore,"Park View City, Lahore",House
22000000.0,1125.0,4,4,Lahore,"Park View City, Lahore",House
22500000.0,1125.0,5,5,Lahore,"Park View City - Tulip Block, Park View City",House
13000000.0,675.0,3,4,Lahore,"Al Rehman Garden Phase 2, Al Rehman Garden",House
125000000.0,5400.0,4,4,Lahore,"Cavalry Ground, Lahore",House
8500000.0,945.0,2,2,Lahore,"Al-Kabir Town - Phase 1, Al-Kabir Town",Flat
24000000.0,1125.0,3,4,Lahore,"DHA 9 Town - Block A, DHA 9 Town",
26000000.0,1125.0,5,6,Lahore,"Jubilee Town, Lahore",House
30000000.0,1125.0,3,4,Lahore,"Etihad Town, Raiwind Road",House
50000000.0,2250.0,6,6,Lahore,"LDA Avenue, Lahore",House
41200000.0,2700.0,4,5,Lahore,"Askari 10 - Sector S, Askari 10",Flat
28500000.0,2250.0,3,3,Lahore,"Askari 11, Askari",Flat
95000000.0,18000.0,6,6,Lahore,"Sofia Farm Houses, Bedian Road",Farm House
46000000.0,2250.0,3,4,Lahore,"Askari 11 - Sector B, Askari 11",House
89500000.0,4500.0,5,6,Lahore,"DHA Phase 6 - Block C, DHA Phase 6",House
18900000.0,1125.0,,,Lahore,"Bahria Nasheman, Lahore",House
37500000.0,2250.0,5,6,Lahore,"Formanities Housing Scheme - Block MM, Formanites Housing Scheme",House
45000000.0,3375.0,5,6,Lahore,"Punjab University Employees Society, Lahore",House
42500000.0,1800.0,6,6,Lahore,"Izmir Town Extension - Block P1, Izmir Town Extension",House
69500000.0,2700.0,6,6,Lahore,"Johar Town, Lahore",House
48500000.0,2250.0,5,6,Lahore,"PIA Housing Scheme, Lahore",House
23000000.0,1125.0,4,4,Lahore,"Park View City - Jade Extension Block, Park View City",House
19000000.0,1125.0,4,4,Lahore,"Park View City, Lahore",House
21000000.0,1125.0,4,4,Lahore,"Park View City - Tulip Extension Block, Park View City",House
15000000.0,1125.0,4,5,Lahore,"Park View City, Lahore",House
18000000.0,1125.0,4,5,Lahore,"Park View City, Lahore",House
72500000.0,4500.0,6,6,Lahore,"DHA Phase 3 - Block W, DHA Phase 3",House
42500000.0,2250.0,4,4,Lahore,"Green City, Lahore",House
36500000.0,2250.0,3,3,Lahore,"Askari 10 - Sector F, Askari 10",Flat
35000000.0,2250.0,3,3,Lahore,"Askari 11, Askari",Flat
33000000.0,2700.0,4,5,Lahore,"Askari 11, Askari",Flat
37000000.0,2250.0,5,6,Lahore,"Formanities Housing Scheme - Block MM, Formanites Housing Scheme",House
39000000.0,1125.0,5,6,Lahore,"Johar Town, Lahore",House
55000000.0,2700.0,5,5,Lahore,"Cantt, Lahore",House
70000000.0,4500.0,5,6,Lahore,"DHA Phase 7 - Block Y, DHA Phase 7",House
110000000.0,4500.0,6,6,Lahore,"DHA Phase 6 - Block K, DHA Phase 6",
25000000.0,1125.0,3,4,Lahore,"DHA 9 Town, DHA Defence",
46500000.0,2250.0,5,6,Lahore,"DHA Phase 7, DHA Defence",House
14000000.0,675.0,4,3,Lahore,"Al-Kabir Phase 2 - Block E, Al-Kabir Town - Phase 2",House
13500000.0,675.0,3,3,Lahore,"Al-Kabir Phase 2 - Block E, Al-Kabir Town - Phase 2",House
69000000.0,4500.0,5,6,Lahore,"Bahria Town - Overseas B, Bahria Town - Overseas Enclave",House
12100000.0,337.5,,1,Lahore,"Swiss Mall Gulberg, MM Alam Road",
15300000.0,630.0,1,1,Lahore,"Jinnah Square Residential Apartment, Khayaban-e-Jinnah Road",Flat
35500000.0,1125.0,5,5,Lahore,"Johar Town Phase 2, Johar Town",House
34000000.0,1125.0,5,6,Lahore,"Johar Town, Lahore",House
17500000.0,1125.0,4,5,Lahore,"Park View City, Lahore",House
24500000.0,1125.0,4,4,Lahore,"Park View City - Rose Block, Park View City",House
15000000.0,787.5,3,4,Lahore,"Paragon City, Lahore",House
5500000.0,540.0,1,1,Lahore,"Bahria Town - Sector C, Bahria Town",Flat
9000000.0,990.0000000000001,2,2,Lahore,"Bahria Town - Sector C, Bahria Town",Flat
32500000.0,1125.0,6,7,Lahore,"Johar Town Phase 2, Johar Town",House
34500000.0,1125.0,5,6,Lahore,"Johar Town Phase 2, Johar Town",House
67000000.0,2250.0,6,6,Lahore,"Faisal Town, Lahore",House
110000000.0,4500.0,6,6,Lahore,"Airline Housing Society, Lahore",House
54000000.0,2700.0,6,6,Lahore,"Johar Town, Lahore",House
120000000.0,4500.0,6,6,Lahore,"Wapda Town Phase 1, Wapda Town",House
38000000.0,2250.0,6,6,Lahore,"Architects Engineers Housing Society, Lahore",House
52000000.0,2250.0,6,6,Lahore,"Johar Town, Lahore",House
79000000.0,4500.0,5,6,Lahore,"Lake City - Sector M-2, Lake City",House
43500000.0,2250.0,6,7,Lahore,"Jubilee Town, Lahore",House
36000000.0,2250.0,6,7,Lahore,"LDA Avenue - Block M, LDA Avenue",House
95000000.0,4500.0,5,5,Lahore,"DHA Phase 8, DHA Defence",House
9480000.0,405.0,,1,Lahore,"Jinnah Square Residential Apartment, Khayaban-e-Jinnah Road",Flat
7030000.0,427.5,1,1,Lahore,"Beach Resort, Raiwind Road",
6890000.000000001,427.5,1,1,Lahore,"Beach Resort, Raiwind Road",
7170000.0,450.0,1,1,Lahore,"Beach Resort, Raiwind Road",
9240000.0,472.5,1,1,Lahore,"Beach Resort, Raiwind Road",
37200000.0,1125.0,5,6,Lahore,"Johar Town Phase 2, Johar Town",House
88000000.0,4500.0,5,6,Lahore,"Valencia Housing Society, Lahore",House
26200000.0,607.5,1,1,Lahore,"Zameen EON, NSIT City",Penthouse
14200000.0,405.0,,1,Lahore,"Swiss Mall Gulberg, MM Alam Road",Flat
8173999.999999999,900.0,2,2,Lahore,"Icon Valley Phase 2, Raiwind Road",House
17400000.0,382.5,1,1,Lahore,"Zameen Hive, Gulberg 3",
6987000.0,405.0,,1,Lahore,"Marbella Drive Residency, Raiwind Road",Plot
23000000.0,1125.0,6,6,Lahore,"Jubilee Town - Block E, Jubilee Town",House
85000000.0,4500.0,5,6,Lahore,"Wapda Town Phase 1, Wapda Town",House
160000000.0,9000.0,6,6,Lahore,"Valencia Housing Society, Lahore",House
95000000.0,4500.0,6,6,Lahore,"Wapda Town Phase 1, Wapda Town",House
55000000.0,2812.5,6,6,Lahore,"Johar Town Phase 1, Johar Town",House
45000000.0,1687.5,8,,Lahore,"Johar Town Phase 1, Johar Town",House
55500000.0,2250.0,5,6,Lahore,"Wapda Town Phase 1, Wapda Town",House
50000000.0,2250.0,5,6,Lahore,"PIA Housing Scheme, Lahore",House
80000000.0,4500.0,5,5,Lahore,"DHA Phase 8, DHA Defence",House
140000000.0,4500.0,5,6,Lahore,"DHA Phase 7, DHA Defence",
410000000.0,9000.0,6,6,Lahore,"DHA Phase 6 - Block E, DHA Phase 6",
30000000.0,2250.0,5,6,Lahore,"Bahria Town - Jasmine Block, Bahria Town - Sector C",House
42200000.0,945.0,,,Lahore,Lahore,
17500000.0,1125.0,4,4,Lahore,"Park View City - Platinum Block, Park View City",House
25200000.0,967.5,2,2,Lahore,"J Heights, Raiwind Road",
21200000.0,405.0,,,Lahore,"Zee Avenue, Cooper Road",
19200000.0,360.0,,,Lahore,"Zee Avenue, Cooper Road",
62500000.0,2700.0,6,6,Lahore,"Johar Town Phase 2, Johar Town",House
305000000.0,9000.0,6,7,Lahore,"DHA Phase 8 - Block T, DHA Phase 8",House
79500000.0,4500.0,5,6,Lahore,"DHA Phase 7, DHA Defence",
76000000.0,4500.0,5,6,Lahore,"DHA Phase 7, DHA Defence",
75000000.0,4500.0,5,6,Lahore,"DHA Phase 7 - Block P, DHA Phase 7",
3500000.0,900.0,2,2,Lahore,"Khayaban-e-Amin - Block P, Khayaban-e-Amin",Flat
135000000.0,4500.0,5,7,Lahore,"DHA Phase 7 - Block X, DHA Phase 7",House
92500000.0,4050.0,5,6,Lahore,"PCSIR Housing Scheme Phase 2, PCSIR Housing Scheme",House
92500000.0,4500.0,5,6,Lahore,"Johar Town, Lahore",House
58000000.0,2250.0,5,6,Lahore,"Wapda Town, Lahore",House
75000000.0,4500.0,6,7,Lahore,"Johar Town, Lahore",House
95000000.0,4500.0,5,6,Lahore,"Johar Town, Lahore",House
21000000.0,1125.0,3,4,Lahore,"Al-Kabir Town - Phase 2, Al-Kabir Town",House
35000000.0,2250.0,6,6,Lahore,"LDA Avenue, Lahore",House
21000000.0,1125.0,5,6,Lahore,"Jubilee Town, Lahore",House
33500000.0,2250.0,6,7,Lahore,"LDA Avenue, Lahore",House
32000000.0,1125.0,4,5,Lahore,"Lake City, Raiwind Road",House
18000000.0,1125.0,3,4,Lahore,"Bahria Orchard Phase 1 - Eastern, Bahria Orchard Phase 1",House
28000000.0,1125.0,4,4,Lahore,"Lake City, Raiwind Road",House
15900000.0,765.0,1,1,Lahore,"Main Canal Bank Road, Lahore",
10200000.0,922.4999999999999,,,Lahore,"Spanish Homes by Icon, Raiwind Road",
9750000.0,922.4999999999999,,,Lahore,"Spanish Homes by Icon, Raiwind Road",
17400000.0,382.5,,1,Lahore,"Zameen Hive, Gulberg 3",Flat
27700000.0,607.5,1,1,Lahore,"Zameen Hive, Gulberg 3",
19900000.0,1125.0,3,4,Lahore,"Lake City Meadows, Lahore",House
66800000.0,2250.0,5,6,Lahore,"Faisal Town, Lahore",House
81000000.0,4500.0,6,6,Lahore,"Johar Town Phase 2, Johar Town",House
22500000.0,1125.0,3,4,Lahore,"DHA 11 Rahbar, Lahore",House
8750000.0,427.5,,1,Lahore,"Gulberg 3, Gulberg",Flat
13500000.0,405.0,,1,Lahore,"MM Alam Road, Gulberg",Flat
40000000.0,2250.0,5,6,Lahore,"Bahria Town - Nishtar Block, Bahria Town - Sector E",House
9312000.0,630.0,1,1,Lahore,"Sukh Chayn Gardens, Lahore",
19500000.0,1125.0,3,4,Lahore,"Bahria Orchard Phase 2, Bahria Orchard",House
38000000.0,2250.0,6,7,Lahore,"LDA Avenue, Lahore",House
31500000.0,1125.0,5,6,Lahore,"Johar Town Phase 1, Johar Town",House
24000000.0,1125.0,6,6,Lahore,"Jubilee Town, Lahore",House
29500000.0,1800.0,5,6,Lahore,"Johar Town, Lahore",House
5000000.0,360.0,1,1,Lahore,"Bahria Town - Sector E, Bahria Town",Flat
6500000.0,450.0,1,1,Lahore,"Bahria Town - Sector E, Bahria Town",Flat
43000000.0,2700.0,4,5,Lahore,"Askari 10, Askari",Flat
75000000.0,4500.0,5,6,Lahore,"Lake City Meadows Phase 1 - Block E, Lake City Meadows Phase 1",House
78500000.0,4500.0,5,6,Lahore,"DHA Phase 7 - Block Y, DHA Phase 7",House
30500000.0,1125.0,3,3,Lahore,"Etihad Town Phase 1, Etihad Town",House
7770000.0,427.5,,,Lahore,Lahore,
18000000.0,1125.0,4,3,Lahore,"Bahria Orchard Phase 1, Bahria Orchard",
35000000.0,2700.0,4,5,Lahore,"Askari 11 - Sector B, Askari 11",Flat
138000000.0,4500.0,5,5,Lahore,"PAF Falcon Complex, Gulberg",
31000000.0,2250.0,,,Lahore,"Bahria Orchard Phase 4, Bahria Orchard",House
150000000.0,4500.0,5,6,Lahore,"DHA Phase 8, DHA Defence",House
50000000.0,2497.5,3,3,Lahore,"Askari 11, Askari",
33800000.0,1125.0,5,6,Lahore,"Johar Town Phase 2, Johar Town",House
12600000.0,607.5,1,1,Lahore,"Zameen Opal, Land Breeze Housing Society",Flat
8700000.0,900.0,2,2,Lahore,"Icon Valley Phase 2, Raiwind Road",House
8200000.0,382.5,,1,Lahore,"MM Alam Road, Gulberg",Flat
44000000.0,2250.0,5,7,Lahore,"Bahria Town - Janiper Block, Bahria Town - Sector C",
36000000.0,2250.0,5,6,Lahore,"Bahria Orchard, Lahore",House
22000000.0,1125.0,3,5,Lahore,"Bahria Orchard, Lahore",House
12500000.0,810.0,2,2,Lahore,"Bahria Town - Sector E, Bahria Town",Flat
8800000.0,495.00000000000006,1,1,Lahore,"Bahria Town - Sector E, Bahria Town",Flat
13500000.0,810.0,2,2,Lahore,"Bahria Town - Sector E, Bahria Town",Flat
27000000.0,1125.0,3,4,Lahore,"DHA 9 Town, DHA Defence",House
24200000.0,1125.0,3,4,Lahore,"DHA 9 Town, DHA Defence",House
36000000.0,2250.0,5,6,Lahore,"LDA Avenue - Block J, LDA Avenue",House
10500000.0,990.0000000000001,2,2,Lahore,"Union Town - Block C, Union Town",House
52500000.0,2250.0,4,5,Lahore,"Lake City Meadows, Lahore",House
12500000.0,1125.0,3,3,Lahore,"Bahria Orchard Phase 1 - Eastern Extension, Bahria Orchard Phase 1",
11500000.0,675.0,3,3,Lahore,"Central Cottages Housing Scheme, Ferozepur Road",House
15800000.0,1125.0,2,3,Lahore,"Eden Boulevard Housing Scheme, College Road",House
5220000.0,900.0,,,Lahore,Lahore,
7000000.0,450.0,1,1,Lahore,"Etihad Town Phase 1, Etihad Town",
21000000.0,1800.0,4,5,Lahore,"Marghzar Officers Colony - Block R, Marghzar Officers Colony",House
130000000.0,4500.0,5,5,Lahore,"Township - Sector A1, Township",House
27799999.999999996,1125.0,3,3,Lahore,"Wapda Town, Lahore",House
6300000.0,405.0,1,1,Lahore,"Johar Town Phase 2, Johar Town",Flat
32500000.0,2250.0,5,6,Lahore,"Bahria Orchard, Lahore",House
32500000.0,2250.0,5,6,Lahore,"Nasheman-e-Iqbal Phase 2, Nasheman-e-Iqbal",House
41000000.0,4500.0,5,4,Lahore,"Model Town - Block R, Model Town",House
16500000.0,900.0,3,4,Lahore,"PCSIR Staff Colony, Lahore",House
54500000.0,4500.0,10,6,Lahore,"PCSIR Staff Colony, Lahore",House
120000000.0,3600.0,4,5,Lahore,"Cavalry Ground, Lahore",House
38000000.0,2250.0,6,6,Lahore,"Bahria Orchard Phase 1 - Central, Bahria Orchard Phase 1",House
38500000.0,2250.0,5,6,Lahore,"Bahria Orchard Phase 1 - Eastern, Bahria Orchard Phase 1",
39900000.0,2475.0,5,5,Lahore,"Low Cost - Block H, Low Cost Sector",House
39000000.0,2250.0,5,7,Lahore,"Bahria Orchard Phase 1 - Southern, Bahria Orchard Phase 1",House
19500000.0,1800.0,5,6,Lahore,"Bahria Orchard Phase 2, Bahria Orchard",House
12500000.0,675.0,3,3,Lahore,"Al-Kabir Phase 2 - Block B, Al-Kabir Town - Phase 2",House
115000000.0,3825.0,5,6,Lahore,"Askari 10 - Sector F, Askari 10",House
66900000.00000001,2700.0,5,7,Lahore,"Lake City - Sector M-3A, Lake City",House
28800000.0,765.0,,,Lahore,Lahore,
25000000.0,1125.0,,,Lahore,"DHA 9 Town, DHA Defence",House
53000000.0,2250.0,4,4,Lahore,"Lake City - Sector M-2A, Lake City",House
15700000.0,405.0,,,Lahore,Lahore,
18500000.0,787.5,3,4,Lahore,"Sabzazar Scheme - Block P, Sabzazar Scheme",House
27500000.0,1125.0,6,7,Lahore,"Sabzazar Scheme - Block L, Sabzazar Scheme",House
25500000.0,1125.0,5,6,Lahore,"Sabzazar Scheme - Block P, Sabzazar Scheme",House
41900000.00000001,1170.0,2,3,Lahore,"Gulberg, Lahore",Flat
147500000.0,9000.0,5,6,Lahore,"DHA Phase 2, DHA Defence",
51800000.0,2250.0,5,6,Lahore,"Johar Town, Lahore",House
55000000.0,2250.0,5,6,Lahore,"Wapda Town Phase 1, Wapda Town",House
6000000.0,562.5,1,1,Lahore,"College Road, Lahore",House
31200000.0,270000.0,2,2,Lahore,"Lake City Roof Gardens, Lake City",
18800000.0,900.0,2,2,Lahore,"Avenue One Square, Pine Avenue",Flat
85000000.0,4500.0,5,6,Lahore,"Lake City - Sector M7 - Block A, Lake City - Sector M-7",House
30900000.0,1215.0,2,2,Lahore,"Lake City Roof Gardens, Lake City",
26000000.0,1125.0,3,4,Lahore,"DHA 11 Rahbar Sector 2 - Block H, DHA 11 Rahbar Sector 2",House
50000000.0,2250.0,5,5,Lahore,"Wapda Town, Lahore",House
75000000.0,4500.0,5,5,Lahore,"Model Town, Lahore",House
11900000.0,900.0,2,2,Lahore,"Union Town, Abdul Sattar Edhi Road",
10900000.0,900.0,2,2,Lahore,"Union Town, Abdul Sattar Edhi Road",
9900000.0,900.0,2,2,Lahore,"Union Town, Abdul Sattar Edhi Road",
50000000.0,2250.0,4,4,Lahore,"Wapda Town, Lahore",House
40000000.0,2250.0,4,4,Lahore,"Wapda Town, Lahore",House
24000000.0,1125.0,4,4,Lahore,"DHA 9 Town, DHA Defence",House
72500000.0,4500.0,5,6,Lahore,"DHA Phase 8, DHA Defence",House
88500000.0,4500.0,5,6,Lahore,"DHA Phase 6, DHA Defence",
170000000.0,13500.0,6,6,Lahore,"Valencia Housing Society, Lahore",House
190000000.0,9000.0,7,7,Lahore,"DHA Phase 1, DHA Defence",
14500000.0,1440.0,3,3,Lahore,"Sky View Town, Raiwind Road",Flat
12000000.0,450.0,3,3,Lahore,"Tajpura, Lahore",House
26000000.0,1125.0,4,5,Lahore,"Al Hafeez Garden - Phase 5, Al Hafeez Gardens",House
52500000.0,4500.0,5,6,Lahore,"IEP Engineers Town - Block E1, IEP Engineers Town - Sector A",House
52200000.0,2250.0,5,6,Lahore,"Johar Town, Lahore",House
42900000.0,2250.0,5,6,Lahore,"Architects Engineers Housing Society, Lahore",House
6800000.0,360.0,1,1,Lahore,"Johar Town Phase 1 - Block F, Johar Town Phase 1",Flat
38500000.0,2250.0,4,6,Lahore,"Punjab Coop Housing Society, Lahore",House
58000000.0,2700.0,4,5,Lahore,"Askari 11 - Sector A, Askari 11",House
269000000.0,9000.0,10,,Lahore,"DHA Phase 7 - Block R, DHA Phase 7",House
20000000.0,1125.0,3,3,Lahore,"Wapda Town, Lahore",House
325000000.0,9000.0,6,6,Lahore,"DHA Phase 6 - Block K, DHA Phase 6",
69000000.0,4500.0,5,6,Lahore,"DHA Phase 7 - Block Z1, DHA Phase 7",
77500000.0,4500.0,5,6,Lahore,"DHA Phase 7 - Block S, DHA Phase 7",
71500000.0,4500.0,5,6,Lahore,"DHA Phase 7 - Block P, DHA Phase 7",House
11000000.0,405.0,,1,Lahore,"Zameen Opal, Land Breeze Housing Society",Flat
67500000.0,4500.0,5,6,Lahore,"DHA Phase 7 - Block P, DHA Phase 7",
82500000.0,4500.0,5,6,Lahore,"DHA Phase 6 - Block D, DHA Phase 6",
35000000.0,2925.0,4,5,Lahore,"Askari 12, DHA Phase 9 Prism",Flat
18500000.0,1125.0,3,4,Lahore,"Bahria Town - Jinnah Block, Bahria Town - Sector E",House
24000000.0,1125.0,3,4,Lahore,"Eden Boulevard - Block C, Eden Boulevard Housing Scheme",House
6490000.000000001,2002.5,,,Lahore,Lahore,
29000000.0,2250.0,5,6,Lahore,"Bahria Town - Jasmine Block, Bahria Town - Sector C",House
25500000.0,675.0,3,4,Lahore,"Sabzazar Scheme - Block P, Sabzazar Scheme",House
62000000.0,2025.0,4,5,Lahore,"DHA Phase 4 - Block KK, DHA Phase 4",House
160000000.0,4500.0,6,6,Lahore,"DHA Phase 6 - Block L, DHA Phase 6",House
28500000.0,1125.0,4,5,Lahore,"Lake City, Raiwind Road",House
43000000.0,2250.0,5,6,Lahore,"Central Park - Block E, Central Park Housing Scheme",House
5500000.0,292.5,1,1,Lahore,"Bahria Town - Sector B, Bahria Town",Flat
4800000.0,360.0,1,1,Lahore,"Bahria Town - Tauheed Block, Bahria Town - Sector F",Flat
139000000.0,4500.0,7,6,Lahore,"DHA Phase 6 - Block N, DHA Phase 6",House
105000000.0,4500.0,6,6,Lahore,"DHA Phase 4 - Block CC, DHA Phase 4",
27500000.0,1125.0,3,4,Lahore,"DHA 9 Town - Block C, DHA 9 Town",
58500000.0,4500.0,8,6,Lahore,"Nasheman-e-Iqbal, Lahore",House
19500000.0,1125.0,4,5,Lahore,"Architects Engineers Housing Society, Lahore",House
97000000.0,4500.0,6,6,Lahore,"Wapda Town Phase 1, Wapda Town",House
83500000.0,4500.0,5,6,Lahore,"DHA Phase 4 - Block DD, DHA Phase 4",House
76500000.0,4500.0,5,6,Lahore,"DHA Phase 7 - Block T, DHA Phase 7",
83500000.0,4500.0,5,6,Lahore,"DHA Phase 6 - Block D, DHA Phase 6",
98500000.0,4500.0,5,6,Lahore,"DHA Phase 6 - Block L, DHA Phase 6",
21900000.0,877.5,2,2,Lahore,"Zameen Opal, Land Breeze Housing Society",Flat
139900000.0,9000.0,7,6,Lahore,"Wapda Town Phase 1, Wapda Town",House
68000000.0,2250.0,6,6,Lahore,"Garden Town, Lahore",House
31500000.0,2250.0,3,3,Lahore,"Askari 11, Askari",Flat
35000000.0,2700.0,4,5,Lahore,"Askari 11, Askari",Flat
83000000.0,4500.0,4,5,Lahore,"Askari 11, Askari",House
47500000.0,2250.0,3,3,Lahore,"Askari 11, Askari",House
7770000.0,135.0,,,Lahore,Lahore,
34000000.0,2250.0,3,3,Lahore,"Askari 10, Askari",Flat
18000000.0,1125.0,4,6,Lahore,"Al Rehman Garden Phase 2, Al Rehman Garden",House
45000000.0,2250.0,5,6,Lahore,"Bahria Town - Overseas B, Bahria Town - Overseas Enclave",House
135000000.0,4500.0,5,6,Lahore,"Model Town - Block G, Model Town",House
17000000.0,675.0,4,4,Lahore,"80 Feet Road, Marghzar Officers Colony",House
42000000.0,2250.0,5,6,Lahore,"Punjab Coop Housing Society, Lahore",
6500000.0,540.0,1,1,Lahore,"Bahria Town - Tauheed Block, Bahria Town - Sector F",Flat
60000000.0,4500.0,5,6,Lahore,"Bahria Town - Overseas A, Bahria Town - Overseas Enclave",House
33500000.0,2250.0,3,3,Lahore,"Wapda Town Phase 2, Wapda Town",House
29900000.000000004,1237.5,5,4,Lahore,"Ittehad Colony, Multan Road",House
29900000.000000004,1125.0,5,4,Lahore,"Samanabad, Lahore",House
117500000.0,4500.0,5,6,Lahore,"DHA Phase 5, DHA Defence",House
75500000.0,2250.0,5,6,Lahore,"Allama Iqbal Town, Lahore",House
35800000.0,1125.0,5,6,Lahore,"Johar Town Phase 2, Johar Town",House
6500000.0,405.0,1,1,Lahore,"Johar Town Phase 2 - Block H3, Johar Town Phase 2",Flat
35800000.0,1125.0,5,5,Lahore,"Johar Town Phase 2, Johar Town",House
24200000.0,585.0,,1,Lahore,"Pearl One Residencies, MM Alam Road",Flat
65000000.0,4500.0,6,6,Lahore,"Valencia Housing Society, Lahore",House
75500000.0,4500.0,5,6,Lahore,"DHA Phase 7 - Block U, DHA Phase 7",
4700000.0,1305.0,3,3,Lahore,"Bahria Town - Jinnah Block, Bahria Town - Sector E",Flat
41000000.0,2925.0,4,5,Lahore,"Askari 10 - Sector S, Askari 10",Flat
22100000.0,1372.5,,,Lahore,Lahore,
87000000.0,4500.0,5,,Lahore,"DHA Phase 6 - Block E, DHA Phase 6",
10900000.0,675.0,3,4,Lahore,"Al-Kabir Town - Phase 2, Al-Kabir Town",House
77500000.0,4500.0,5,6,Lahore,"DHA Phase 6, DHA Defence",House
21500000.0,1125.0,4,5,Lahore,"Park View City - Tulip Overseas, Park View City",House
27000000.0,1125.0,4,5,Lahore,"Park View City - Executive Block, Park View City",House
30000000.0,2250.0,5,6,Lahore,"Bahria Town - Overseas A, Bahria Town - Overseas Enclave",House
75000000.0,4500.0,5,6,Lahore,"Bahria Town - Gulbahar Block, Bahria Town - Sector C",House
102500000.0,4500.0,5,6,Lahore,"DHA Phase 5, DHA Defence",House
15500000.0,675.0,4,5,Lahore,"Al-Kabir Phase 2 - Block C, Al-Kabir Town - Phase 2",House
16000000.0,675.0,4,5,Lahore,"Al-Kabir Phase 2 - Block E, Al-Kabir Town - Phase 2",House
79000000.0,4500.0,5,6,Lahore,"PCSIR Housing Scheme Phase 2 - Block B, PCSIR Housing Scheme Phase 2",House
55000000.0,2250.0,5,6,Lahore,"Paragon City, Lahore",House
7500000.0,517.5,1,1,Lahore,"Bahria Town - Sector C, Bahria Town",Flat
68800000.0,4500.0,6,6,Lahore,"Nasheman-e-Iqbal Phase 2, Nasheman-e-Iqbal",House
15500000.0,810.0,2,2,Lahore,"Bahria Town - Sector D, Bahria Town",Flat
37500000.0,2250.0,4,6,Lahore,"Nasheman-e-Iqbal Phase 1, Nasheman-e-Iqbal",House
9500000.0,585.0,1,1,Lahore,"Bahria Town - Sector E, Bahria Town",Flat
9000000.0,675.0,3,3,Lahore,"Al-Kabir Town - Phase 2, Al-Kabir Town",House
8000000.0,517.5,1,1,Lahore,"Bahria Town - Sector C, Bahria Town",Flat
6400000.0,472.5,1,1,Lahore,"Johar Town Phase 2, Johar Town",Flat
